line time mass lg(L) lg(Teff) 1H_surf 4He_surf 12C_surf 13C_surf 14N_surf 16O_surf 17O_surf 18O_surf 20Ne_surf 22Ne_surf 26Al_surf Mcc/Mt lg(Teff) lg(Md) lg(rhoc) lg(Tc) 1H_cen 4He_cen 12C_cen 13C_cen 14N_cen 16O_cen 17O_cen 18O_cen 20Ne_cen 22Ne_cen 26Al_cen Omeg_surf Omeg_cen Rp/Req Md/Md(0) v_crit1 v_crit2 v_equa Om/Om_cr Gamma_Ed lg(Mdot_mech) L_tot 
42 0.243241047829119E+07 46.495399 5.660693 4.601702 0.7199999E+00 0.2659559E+00 2.2831476E-03 2.7712763E-05 6.5875831E-04 5.7184752E-03 2.2656015E-06 1.2899738E-05 1.8768898E-03 1.5180834E-04 3.971E-24 0.5453 4.601702 -5.708 0.470257 7.639471 0.3694989E+00 0.6168171E+00 7.4552280E-05 2.0475627E-05 8.1521025E-03 1.2476817E-04 2.3033380E-07 3.5619839E-10 1.8172734E-03 2.4209175E-06 1.026E-05 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.260339 0.0000000E+00 0.0000000000E+00 
43 0.247608707664790E+07 46.409423 5.663156 4.599113 0.7199999E+00 0.2659559E+00 2.2831467E-03 2.7713741E-05 6.5875836E-04 5.7184752E-03 2.2656015E-06 1.2899737E-05 1.8768898E-03 1.5180834E-04 5.530E-24 0.5421 4.599113 -5.704 0.472529 7.640375 0.3611045E+00 0.6252113E+00 7.4791820E-05 2.0543171E-05 8.1520921E-03 1.2437967E-04 2.2815713E-07 3.5468720E-10 1.8158706E-03 2.4561085E-06 9.895E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.262305 0.0000000E+00 0.0000000000E+00 
44 0.252022999658105E+07 46.321739 5.665922 4.596140 0.7199999E+00 0.2659559E+00 2.2831456E-03 2.7714860E-05 6.5875842E-04 5.7184752E-03 2.2656015E-06 1.2899736E-05 1.8768898E-03 1.5180834E-04 7.292E-24 0.5394 4.596140 -5.700 0.475123 7.641336 0.3525224E+00 0.6337933E+00 7.5044873E-05 2.0614042E-05 8.1520616E-03 1.2399212E-04 2.2596631E-07 3.5320286E-10 1.8144322E-03 2.4926077E-06 9.534E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.264481 0.0000000E+00 0.0000000000E+00 
45 0.256295696552886E+07 46.236127 5.668352 4.593356 0.7199999E+00 0.2659559E+00 2.2831444E-03 2.7716206E-05 6.5875849E-04 5.7184752E-03 2.2656016E-06 1.2899735E-05 1.8768898E-03 1.5180834E-04 1.066E-23 0.5362 4.593356 -5.697 0.477519 7.642272 0.3441078E+00 0.6422077E+00 7.5293629E-05 2.0684017E-05 8.1520249E-03 1.2361833E-04 2.2385904E-07 3.5179150E-10 1.8130177E-03 2.5291253E-06 9.195E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.266457 0.0000000E+00 0.0000000000E+00 
46 0.260526551594837E+07 46.150684 5.671063 4.590266 0.7199999E+00 0.2659559E+00 2.2831429E-03 2.7717833E-05 6.5875857E-04 5.7184752E-03 2.2656016E-06 1.2899734E-05 1.8768898E-03 1.5180834E-04 1.560E-23 0.5334 4.590266 -5.693 0.480199 7.643248 0.3356597E+00 0.6506557E+00 7.5551857E-05 2.0756469E-05 8.1519726E-03 1.2324675E-04 2.2171227E-07 3.5034641E-10 1.8115931E-03 2.5670217E-06 8.868E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.268622 0.0000000E+00 0.0000000000E+00 
47 0.264707211701762E+07 46.065649 5.673605 4.587266 0.7199999E+00 0.2659559E+00 2.2831414E-03 2.7719546E-05 6.5875866E-04 5.7184752E-03 2.2656017E-06 1.2899733E-05 1.8768898E-03 1.5180834E-04 2.057E-23 0.5299 4.587266 -5.690 0.482793 7.644227 0.3272183E+00 0.6590970E+00 7.5813208E-05 2.0829672E-05 8.1519137E-03 1.2287770E-04 2.1958715E-07 3.4892052E-10 1.8101652E-03 2.6055060E-06 8.554E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.270698 0.0000000E+00 0.0000000000E+00 
48 0.268846932709924E+07 45.980879 5.676224 4.584085 0.7199999E+00 0.2659559E+00 2.2831399E-03 2.7721217E-05 6.5875875E-04 5.7184752E-03 2.2656017E-06 1.2899732E-05 1.8768898E-03 1.5180834E-04 2.507E-23 0.5276 4.584085 -5.687 0.485607 7.645246 0.3187338E+00 0.6675813E+00 7.6077782E-05 2.0904194E-05 8.1518520E-03 1.2250575E-04 2.1748174E-07 3.4749818E-10 1.8087254E-03 2.6460399E-06 8.252E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.272837 0.0000000E+00 0.0000000000E+00 
49 0.272954531842670E+07 45.896290 5.678836 4.580795 0.7199999E+00 0.2659559E+00 2.2831374E-03 2.7723925E-05 6.5875889E-04 5.7184752E-03 2.2656019E-06 1.2899731E-05 1.8768898E-03 1.5180834E-04 4.117E-23 0.5251 4.580795 -5.685 0.488399 7.646247 0.3102310E+00 0.6760841E+00 7.6644902E-05 2.1063605E-05 8.1513499E-03 1.2213116E-04 2.1361090E-07 3.4587837E-10 1.8072777E-03 2.6888179E-06 7.961E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.274989 0.0000000E+00 0.0000000000E+00 
50 0.276973671164009E+07 45.813091 5.681404 4.577523 0.7199999E+00 0.2659559E+00 2.2831350E-03 2.7726538E-05 6.5875902E-04 5.7184752E-03 2.2656020E-06 1.2899729E-05 1.8768898E-03 1.5180834E-04 5.593E-23 0.5217 4.577523 -5.683 0.491332 7.647325 0.3017801E+00 0.6845348E+00 7.6657759E-05 2.1067425E-05 8.1516598E-03 1.2175576E-04 2.1294457E-07 3.4442454E-10 1.8058338E-03 2.7320663E-06 7.684E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.277122 0.0000000E+00 0.0000000000E+00 
51 0.280998603163728E+07 45.729478 5.684156 4.573738 0.7199999E+00 0.2659559E+00 2.2831325E-03 2.7729332E-05 6.5875917E-04 5.7184752E-03 2.2656021E-06 1.2899727E-05 1.8768898E-03 1.5180834E-04 7.083E-23 0.5193 4.573738 -5.682 0.494370 7.648384 0.2932203E+00 0.6930945E+00 7.7211376E-05 2.1222813E-05 8.1511860E-03 1.2137150E-04 2.0930006E-07 3.4285534E-10 1.8043663E-03 2.7783259E-06 7.415E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.279393 0.0000000E+00 0.0000000000E+00 
52 0.284898537275258E+07 45.648259 5.686580 4.570239 0.7199999E+00 0.2659559E+00 2.2831298E-03 2.7732273E-05 6.5875932E-04 5.7184752E-03 2.2656022E-06 1.2899725E-05 1.8768898E-03 1.5180834E-04 9.215E-23 0.5160 4.570239 -5.681 0.497341 7.649471 0.2848226E+00 0.7014920E+00 7.7465844E-05 2.1294244E-05 8.1511490E-03 1.2098849E-04 2.0742157E-07 3.4147072E-10 1.8029214E-03 2.8276385E-06 7.161E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.281457 0.0000000E+00 0.0000000000E+00 
53 0.288798471386788E+07 45.566923 5.689334 4.566314 0.7199999E+00 0.2659559E+00 2.2831259E-03 2.7736632E-05 6.5875955E-04 5.7184752E-03 2.2656024E-06 1.2899722E-05 1.8768898E-03 1.5180834E-04 1.428E-22 0.5135 4.566314 -5.681 0.500692 7.650618 0.2763145E+00 0.7100000E+00 7.7734445E-05 2.1369401E-05 8.1511013E-03 1.2059425E-04 2.0549113E-07 3.4005269E-10 1.8014521E-03 2.8775336E-06 6.915E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.283753 0.0000000E+00 0.0000000000E+00 
54 0.292623406765403E+07 45.487109 5.691775 4.562636 0.7199999E+00 0.2659559E+00 2.2831220E-03 2.7740897E-05 6.5875977E-04 5.7184752E-03 2.2656025E-06 1.2899720E-05 1.8768898E-03 1.5180834E-04 1.891E-22 0.5102 4.562636 -5.681 0.503853 7.651759 0.2678676E+00 0.7184467E+00 7.8004776E-05 2.1445295E-05 8.1510541E-03 1.2019633E-04 2.0355688E-07 3.3861610E-10 1.7999877E-03 2.9279259E-06 6.681E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.285853 0.0000000E+00 0.0000000000E+00 
55 0.296448342144019E+07 45.407356 5.694561 4.558477 0.7199999E+00 0.2659559E+00 2.2831182E-03 2.7745171E-05 6.5875999E-04 5.7184752E-03 2.2656027E-06 1.2899717E-05 1.8768898E-03 1.5180834E-04 2.322E-22 0.5078 4.558477 -5.681 0.507440 7.652968 0.2593016E+00 0.7270125E+00 7.8289517E-05 2.1524961E-05 8.1509977E-03 1.1978513E-04 2.0157698E-07 3.3714302E-10 1.7984967E-03 2.9813473E-06 6.453E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.288198 0.0000000E+00 0.0000000000E+00 
56 0.300123280056806E+07 45.330874 5.696985 4.554647 0.7199999E+00 0.2659559E+00 2.2831134E-03 2.7750430E-05 6.5876027E-04 5.7184752E-03 2.2656030E-06 1.2899713E-05 1.8768898E-03 1.5180834E-04 3.301E-22 0.5045 4.554647 -5.682 0.510772 7.654155 0.2509766E+00 0.7353374E+00 7.8568075E-05 2.1603110E-05 8.1509471E-03 1.1937727E-04 1.9967108E-07 3.3570699E-10 1.7970417E-03 3.0354401E-06 6.241E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.290300 0.0000000E+00 0.0000000000E+00 
57 0.303873216702508E+07 45.253117 5.699803 4.550088 0.7199999E+00 0.2659559E+00 2.2831078E-03 2.7756609E-05 6.5876059E-04 5.7184752E-03 2.2656033E-06 1.2899709E-05 1.8768898E-03 1.5180834E-04 4.624E-22 0.5020 4.550088 -5.684 0.514627 7.655438 0.2423539E+00 0.7439600E+00 7.8869465E-05 2.1687395E-05 8.1508849E-03 1.1894474E-04 1.9765636E-07 3.3418584E-10 1.7955282E-03 3.0949830E-06 6.030E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.292692 0.0000000E+00 0.0000000000E+00 
58 0.307473155882381E+07 45.178877 5.702240 4.545816 0.7199999E+00 0.2659559E+00 2.2831023E-03 2.7762790E-05 6.5876091E-04 5.7184752E-03 2.2656035E-06 1.2899705E-05 1.8768898E-03 1.5180834E-04 5.931E-22 0.4987 4.545816 -5.687 0.518194 7.656691 0.2339845E+00 0.7523292E+00 7.9167646E-05 2.1771048E-05 8.1508241E-03 1.1851575E-04 1.9567384E-07 3.3267093E-10 1.7940526E-03 3.1551366E-06 5.834E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.294823 0.0000000E+00 0.0000000000E+00 
59 0.311066345176293E+07 45.105344 5.705038 4.540937 0.7199999E+00 0.2659559E+00 2.2830966E-03 2.7769039E-05 6.5876123E-04 5.7184752E-03 2.2656038E-06 1.2899701E-05 1.8768898E-03 1.5180834E-04 7.188E-22 0.4962 4.540937 -5.691 0.522251 7.658024 0.2255027E+00 0.7608109E+00 7.9510305E-05 2.1866976E-05 8.1507136E-03 1.1806930E-04 1.9347951E-07 3.3104220E-10 1.7925505E-03 3.2218359E-06 5.644E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.297212 0.0000000E+00 0.0000000000E+00 
60 0.314616920190163E+07 45.033333 5.707518 4.536395 0.7199999E+00 0.2659559E+00 2.2830908E-03 2.7775573E-05 6.5876157E-04 5.7184752E-03 2.2656042E-06 1.2899697E-05 1.8768898E-03 1.5180834E-04 8.782E-22 0.4928 4.536395 -5.695 0.526118 7.659368 0.2170336E+00 0.7692798E+00 7.9856086E-05 2.1963861E-05 8.1506079E-03 1.1761190E-04 1.9135931E-07 3.2951253E-10 1.7910435E-03 3.2912894E-06 5.462E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.299392 0.0000000E+00 0.0000000000E+00 
61 0.318145220580357E+07 44.962595 5.710355 4.531122 0.7199999E+00 0.2659559E+00 2.2830832E-03 2.7783945E-05 6.5876201E-04 5.7184752E-03 2.2656046E-06 1.2899691E-05 1.8768898E-03 1.5180834E-04 1.226E-21 0.4901 4.531122 -5.701 0.530396 7.660754 0.2084851E+00 0.7778283E+00 8.0494787E-05 2.2142755E-05 8.1500900E-03 1.1713555E-04 1.8783757E-07 3.2772652E-10 1.7895148E-03 3.3703358E-06 5.285E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.301828 0.0000000E+00 0.0000000000E+00 
62 0.321585313460796E+07 44.894519 5.712833 4.526260 0.7199999E+00 0.2659559E+00 2.2830751E-03 2.7793001E-05 6.5876248E-04 5.7184752E-03 2.2656050E-06 1.2899685E-05 1.8768898E-03 1.5180834E-04 1.630E-21 0.4867 4.526260 -5.707 0.534555 7.662181 0.2000655E+00 0.7862478E+00 8.0832771E-05 2.2237423E-05 8.1500172E-03 1.1665359E-04 1.8581339E-07 3.2609813E-10 1.7880015E-03 3.4496512E-06 5.119E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.304016 0.0000000E+00 0.0000000000E+00 
63 0.325025406341235E+07 44.827551 5.715714 4.520582 0.7199998E+00 0.2659559E+00 2.2830670E-03 2.7802062E-05 6.5876295E-04 5.7184752E-03 2.2656055E-06 1.2899679E-05 1.8768898E-03 1.5180834E-04 2.019E-21 0.4840 4.520582 -5.715 0.539306 7.663708 0.1915159E+00 0.7947972E+00 8.1191751E-05 2.2337621E-05 8.1499343E-03 1.1614855E-04 1.8373392E-07 3.2441459E-10 1.7864565E-03 3.5340240E-06 4.956E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.306496 0.0000000E+00 0.0000000000E+00 
64 0.328333187957042E+07 44.764311 5.718179 4.515453 0.7199998E+00 0.2659559E+00 2.2830594E-03 2.7810551E-05 6.5876340E-04 5.7184752E-03 2.2656059E-06 1.2899673E-05 1.8768898E-03 1.5180834E-04 2.362E-21 0.4807 4.515453 -5.723 0.543747 7.665215 0.1832010E+00 0.8031120E+00 8.1551000E-05 2.2438208E-05 8.1498515E-03 1.1564242E-04 1.8166690E-07 3.2271894E-10 1.7849455E-03 3.6199020E-06 4.805E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.308676 0.0000000E+00 0.0000000000E+00 
65 0.331707125205165E+07 44.701176 5.721084 4.509254 0.7199998E+00 0.2659559E+00 2.2830514E-03 2.7819444E-05 6.5876386E-04 5.7184752E-03 2.2656064E-06 1.2899667E-05 1.8768898E-03 1.5180834E-04 2.704E-21 0.4779 4.509254 -5.733 0.548924 7.666864 0.1745950E+00 0.8117179E+00 8.1939860E-05 2.2546727E-05 8.1497566E-03 1.1510107E-04 1.7950780E-07 3.2092799E-10 1.7833723E-03 3.7150935E-06 4.655E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.311187 0.0000000E+00 0.0000000000E+00 
66 0.334948751188655E+07 44.642009 5.723613 4.503518 0.7199998E+00 0.2659559E+00 2.2830423E-03 2.7829635E-05 6.5876439E-04 5.7184752E-03 2.2656070E-06 1.2899660E-05 1.8768898E-03 1.5180834E-04 3.435E-21 0.4751 4.503518 -5.744 0.553900 7.668512 0.1662209E+00 0.8200919E+00 8.2329458E-05 2.2655766E-05 8.1496637E-03 1.1455567E-04 1.7738012E-07 3.1913253E-10 1.7818320E-03 3.8142561E-06 4.514E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.313419 0.0000000E+00 0.0000000000E+00 
67 0.338170530482451E+07 44.584820 5.726256 4.497349 0.7199998E+00 0.2659559E+00 2.2830323E-03 2.7840743E-05 6.5876497E-04 5.7184752E-03 2.2656076E-06 1.2899652E-05 1.8768898E-03 1.5180834E-04 4.392E-21 0.4724 4.497349 -5.757 0.559102 7.670218 0.1577585E+00 0.8285542E+00 8.2990867E-05 2.2837686E-05 8.1491988E-03 1.1398428E-04 1.7434834E-07 3.1763550E-10 1.7802654E-03 3.9227742E-06 4.379E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.315737 0.0000000E+00 0.0000000000E+00 
68 0.341394387063101E+07 44.529426 5.729039 4.490766 0.7199998E+00 0.2659559E+00 2.2830216E-03 2.7852798E-05 6.5876560E-04 5.7184752E-03 2.2656083E-06 1.2899643E-05 1.8768898E-03 1.5180834E-04 5.493E-21 0.4687 4.490766 -5.772 0.564777 7.672074 0.1491809E+00 0.8371317E+00 8.3236669E-05 2.2909202E-05 8.1493637E-03 1.1338181E-04 1.7268779E-07 3.1528375E-10 1.7786665E-03 4.0436729E-06 4.247E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.318162 0.0000000E+00 0.0000000000E+00 
69 0.344546249846348E+07 44.477191 5.731791 4.484048 0.7199998E+00 0.2659559E+00 2.2830116E-03 2.7863963E-05 6.5876618E-04 5.7184752E-03 2.2656089E-06 1.2899635E-05 1.8768898E-03 1.5180834E-04 6.460E-21 0.4657 4.484048 -5.789 0.570653 7.673975 0.1406880E+00 0.8456244E+00 8.3762539E-05 2.3056949E-05 8.1491375E-03 1.1275993E-04 1.7005993E-07 3.1309058E-10 1.7770718E-03 4.1736380E-06 4.121E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.320560 0.0000000E+00 0.0000000000E+00 
70 0.347612798948852E+07 44.428251 5.734531 4.477426 0.7199998E+00 0.2659559E+00 2.2830015E-03 2.7875251E-05 6.5876677E-04 5.7184752E-03 2.2656095E-06 1.2899627E-05 1.8768898E-03 1.5180834E-04 7.412E-21 0.4627 4.477426 -5.806 0.576615 7.675912 0.1323186E+00 0.8539938E+00 8.4530616E-05 2.3268891E-05 8.1485755E-03 1.1212053E-04 1.6687494E-07 3.1144769E-10 1.7754882E-03 4.3113030E-06 4.002E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.322944 0.0000000E+00 0.0000000000E+00 
71 0.350670387665418E+07 44.381466 5.737293 4.470272 0.7199998E+00 0.2659559E+00 2.2829923E-03 2.7885513E-05 6.5876730E-04 5.7184752E-03 2.2656101E-06 1.2899620E-05 1.8768898E-03 1.5180834E-04 8.204E-21 0.4595 4.470272 -5.826 0.583125 7.678007 0.1238705E+00 0.8624419E+00 8.5048532E-05 2.3414535E-05 8.1484091E-03 1.1144336E-04 1.6439037E-07 3.0907659E-10 1.7738769E-03 4.4682635E-06 3.887E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.325348 0.0000000E+00 0.0000000000E+00 
72 0.353727976381984E+07 44.336916 5.740093 4.462739 0.7199998E+00 0.2659559E+00 2.2829831E-03 2.7895774E-05 6.5876784E-04 5.7184752E-03 2.2656107E-06 1.2899613E-05 1.8768898E-03 1.5180834E-04 8.950E-21 0.4561 4.462739 -5.848 0.590131 7.680258 0.1153062E+00 0.8710061E+00 8.5584953E-05 2.3564192E-05 8.1482543E-03 1.1072330E-04 1.6196653E-07 3.0679030E-10 1.7722289E-03 4.6366312E-06 3.775E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.327781 0.0000000E+00 0.0000000000E+00 
73 0.356672321072010E+07 44.296298 5.742863 4.454968 0.7199998E+00 0.2659559E+00 2.2829749E-03 2.7904945E-05 6.5876832E-04 5.7184752E-03 2.2656112E-06 1.2899607E-05 1.8768898E-03 1.5180834E-04 9.556E-21 0.4527 4.454968 -5.873 0.597402 7.682594 0.1069433E+00 0.8793689E+00 8.6143483E-05 2.3719989E-05 8.1480846E-03 1.0998337E-04 1.5952200E-07 3.0444307E-10 1.7706044E-03 4.8160206E-06 3.670E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.330181 0.0000000E+00 0.0000000000E+00 
74 0.359616665762036E+07 44.258077 5.745616 4.446810 0.7199998E+00 0.2659559E+00 2.2829663E-03 2.7914587E-05 6.5876882E-04 5.7184752E-03 2.2656118E-06 1.2899600E-05 1.8768898E-03 1.5180834E-04 1.046E-20 0.4488 4.446810 -5.901 0.605325 7.685119 0.9846051E-01 0.8878516E+00 8.6748893E-05 2.3888878E-05 8.1478925E-03 1.0919044E-04 1.5695818E-07 3.0192932E-10 1.7689400E-03 5.0176875E-06 3.567E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.332568 0.0000000E+00 0.0000000000E+00 
75 0.362561010452063E+07 44.222383 5.748494 4.438086 0.7199998E+00 0.2659559E+00 2.2829566E-03 2.7925500E-05 6.5876939E-04 5.7184752E-03 2.2656124E-06 1.2899592E-05 1.8768898E-03 1.5180834E-04 1.186E-20 0.4446 4.438086 -5.933 0.613989 7.687879 0.8984725E-01 0.8964649E+00 8.7411766E-05 2.4073820E-05 8.1476707E-03 1.0833517E-04 1.5425505E-07 2.9921767E-10 1.7672310E-03 5.2473336E-06 3.467E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.335049 0.0000000E+00 0.0000000000E+00 
76 0.365369518932256E+07 44.190834 5.751303 4.429269 0.7199998E+00 0.2659559E+00 2.2829483E-03 2.7934809E-05 6.5876988E-04 5.7184752E-03 2.2656130E-06 1.2899585E-05 1.8768898E-03 1.5180834E-04 1.296E-20 0.4404 4.429269 -5.967 0.622958 7.690734 0.8150735E-01 0.9048048E+00 8.8427985E-05 2.4356180E-05 8.1469596E-03 1.0744908E-04 1.5071057E-07 2.9654244E-10 1.7655562E-03 5.5051907E-06 3.374E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.337464 0.0000000E+00 0.0000000000E+00 
77 0.368194730906362E+07 44.161614 5.754155 4.420212 0.7199998E+00 0.2659559E+00 2.2829408E-03 2.7943266E-05 6.5877032E-04 5.7184752E-03 2.2656135E-06 1.2899579E-05 1.8768898E-03 1.5180834E-04 1.386E-20 0.4358 4.420212 -6.004 0.633104 7.693961 0.7298527E-01 0.9133268E+00 8.9206328E-05 2.4573452E-05 8.1466732E-03 1.0647414E-04 1.4782889E-07 2.9342720E-10 1.7638221E-03 5.8064225E-06 3.283E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.339912 0.0000000E+00 0.0000000000E+00 
78 0.370969492666645E+07 44.135336 5.757006 4.410914 0.7199998E+00 0.2659559E+00 2.2829330E-03 2.7952017E-05 6.5877078E-04 5.7184752E-03 2.2656140E-06 1.2899573E-05 1.8768898E-03 1.5180834E-04 1.486E-20 0.4310 4.410914 -6.044 0.644298 7.697518 0.6448327E-01 0.9218289E+00 9.0066672E-05 2.4813727E-05 8.1463341E-03 1.0542193E-04 1.4480154E-07 2.9005676E-10 1.7620662E-03 6.1444527E-06 3.196E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.342354 0.0000000E+00 0.0000000000E+00 
79 0.373693804213105E+07 44.010432 5.759085 4.399777 0.7199998E+00 0.2659559E+00 2.2828938E-03 2.7996042E-05 6.5877308E-04 5.7184752E-03 2.2656168E-06 1.2899541E-05 1.8768898E-03 1.5180833E-04 2.289E-20 0.4276 4.399777 -4.899 0.657225 7.701466 0.5600803E-01 0.9303041E+00 9.1026627E-05 2.5081764E-05 8.1459300E-03 1.0427737E-04 1.4159800E-07 2.8635683E-10 1.7602864E-03 6.5360513E-06 3.112E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.344973 0.0000000E+00 0.0000000000E+00 
80 0.376367665545741E+07 43.676582 5.760671 4.383339 0.7199997E+00 0.2659560E+00 2.2827556E-03 2.8151595E-05 6.5878125E-04 5.7184752E-03 2.2656270E-06 1.2899425E-05 1.8768898E-03 1.5180833E-04 7.539E-20 0.4244 4.383339 -4.908 0.672884 7.705989 0.4756189E-01 0.9387503E+00 9.2123622E-05 2.5388716E-05 8.1454165E-03 1.0302730E-04 1.3819894E-07 2.8219217E-10 1.7584800E-03 6.9938106E-06 3.032E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.348882 0.0000000E+00 0.0000000000E+00 
81 0.378991076664554E+07 43.356514 5.762322 4.366287 0.7199997E+00 0.2659560E+00 2.2825673E-03 2.8364072E-05 6.5879248E-04 5.7184752E-03 2.2656419E-06 1.2899261E-05 1.8768898E-03 1.5180831E-04 2.196E-19 0.4216 4.366287 -4.919 0.690979 7.711364 0.3916631E-01 0.9471460E+00 9.3429203E-05 2.5754197E-05 8.1447048E-03 1.0165385E-04 1.3457550E-07 2.7737877E-10 1.7566483E-03 7.5396976E-06 2.955E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.352796 0.0000000E+00 0.0000000000E+00 
82 0.381614487783367E+07 43.044326 5.764279 4.347809 0.7199997E+00 0.2659561E+00 2.2823042E-03 2.8661595E-05 6.5880836E-04 5.7184752E-03 2.2656643E-06 1.2899024E-05 1.8768898E-03 1.5180829E-04 6.442E-19 0.4185 4.347809 -4.930 0.713610 7.718181 0.3065236E-01 0.9556602E+00 9.5089276E-05 2.6219944E-05 8.1436358E-03 1.0009321E-04 1.3060494E-07 2.7145987E-10 1.7547495E-03 8.2236795E-06 2.880E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.356959 0.0000000E+00 0.0000000000E+00 
83 0.384187448688357E+07 42.745877 5.766517 4.329034 0.7199996E+00 0.2659562E+00 2.2819604E-03 2.9051004E-05 6.5882942E-04 5.7184752E-03 2.2656956E-06 1.2898703E-05 1.8768898E-03 1.5180826E-04 1.548E-18 0.4151 4.329034 -4.941 0.742630 7.727189 0.2219510E-01 0.9641178E+00 9.7297059E-05 2.6841016E-05 8.1419522E-03 9.8313822E-05 1.2633508E-07 2.6383966E-10 1.7528170E-03 9.0998931E-06 2.808E-06 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.361309 0.0000000E+00 0.0000000000E+00 
